395	246	111
396	229	73
397	299	121
398	290	128
399	295	126
400	264	104
401	309	114
402	282	110
403	270	118
404	230	103
405	284	111
406	224	100
407	230	107
408	354	104
409	325	126
410	177	81
411	295	121
412	267	112
413	293	110
414	270	108
415	261	110
416	270	101
417	327	128
418	285	120
419	247	107
420	341	115
421	229	90
422	306	126
423	296	147
424	284	98
425	294	115
426	283	113
427	290	105
428	290	127
429	282	135
430	295	117
431	279	128
432	276	118
433	298	115
434	285	94
435	292	136
436	250	111
437	282	102
438	270	106
439	314	125
440	339	142
441	290	124
442	283	114
443	243	114
444	245	102
445	276	118
446	307	143
447	275	115
448	279	113
449	262	136
450	333	134
451	214	90
452	282	113
453	317	102
454	310	134
455	196	81
456	269	124
457	277	111
458	276	125
459	302	126
460	321	111
461	277	116
462	250	85
463	280	123
464	263	107
465	334	116
466	293	83
467	251	102
468	276	129
469	290	121
470	281	131
471	325	112
472	288	124
473	249	105
474	278	130
475	297	128
476	309	118
477	318	120
478	275	103
479	211	85
480	261	112
481	310	131
482	327	116
483	280	123
484	289	138
485	374	125
486	208	80
487	268	120
488	283	119
489	300	104
490	320	141
491	275	106
492	285	105
493	261	91
494	221	87
495	242	95
496	279	124
497	261	112
498	220	108
499	270	107
500	248	97
501	253	83
502	237	104
503	293	114
504	289	123
505	287	131
506	268	107
507	272	107
508	221	83
509	310	133
510	284	123
511	280	110
512	296	132
513	256	102
514	310	129
515	193	88
516	280	95
517	256	125
518	261	113
519	301	121
520	265	119
521	238	98
522	277	102
523	269	114
524	300	123
525	247	98
526	351	135
527	290	103
528	319	131
529	264	107
530	255	98
531	263	112
532	317	126
533	286	127
534	269	129
535	310	126
536	279	125
537	358	108
538	291	112
539	261	127
540	242	85
541	289	123
542	349	137
543	271	88
544	251	102
545	216	100
546	299	119
547	301	123
548	275	122
549	271	101
550	288	100
551	261	106
552	252	110
553	254	98
554	224	93
555	267	117
556	220	83
557	247	93
558	253	107
559	303	136
560	295	123
561	275	121
562	290	125
563	267	91
564	297	140
565	294	100
566	326	132
567	281	107
568	321	133
569	292	128
570	270	112
571	287	115
572	344	130
573	300	103
574	326	110
575	285	124
576	275	117
577	284	120
578	316	129
579	264	110
580	310	103
581	229	91
582	273	111
583	227	88
584	319	127
585	309	112
586	304	121
587	283	117
588	249	113
589	270	97
590	251	112
591	284	117
592	251	116
593	280	128
594	318	132
595	205	76
596	228	106
597	250	122
598	355	132
599	292	114
600	283	113
601	305	126
602	277	109
603	343	136
604	264	88
605	246	98
606	282	111
607	292	123
608	221	89
609	260	132
610	237	111
611	250	111
612	268	123
613	322	114
614	293	131
615	296	110
616	298	107
617	365	133
618	310	132
619	233	89
620	270	121
621	308	132
622	308	137
623	258	121
624	261	95
625	317	131
626	333	134
627	240	88
628	273	124
629	292	135
630	219	100
631	230	90
632	338	148
633	323	140
634	251	95
635	280	128
636	232	101
637	281	125
638	284	112
639	361	139
640	262	109
641	251	89
642	292	122
643	297	125
644	300	135
645	318	127
646	252	103
647	301	111
648	304	122
649	309	127
650	283	127
651	326	137
652	305	117
653	316	130
654	335	130
655	248	92
656	253	91
657	260	113
658	276	86
659	256	107
660	304	123
661	339	105
662	282	133
663	232	86
664	269	123
665	262	107
666	317	135
667	284	116
668	274	104
669	244	95
670	264	111
671	243	97
672	297	85
673	237	108
674	303	133
675	274	110
676	290	128
677	276	117
678	319	122
679	298	122
680	295	118
681	230	96
682	296	120
683	271	96
684	282	98
685	323	117
686	274	110
687	261	119
688	295	115
689	261	94
690	338	145
691	267	112
692	280	111
693	242	84
694	235	117
695	354	131
696	267	134
697	304	125
698	262	104
699	252	110
700	257	85
701	317	121
702	280	124
703	276	115
704	320	141
705	273	118
706	254	83
707	318	135
708	273	86
709	311	134
710	280	136
711	295	128
712	307	112
713	373	136
714	305	124
715	294	110
716	270	123
717	293	123
718	262	101
719	229	98
720	274	119
721	267	120
722	314	126
723	286	122
724	258	111
725	272	100
726	236	101
727	252	105
728	329	108
729	269	89
730	271	114
731	311	126
732	299	102
733	278	115
734	263	117
735	315	119
736	252	106
737	282	122
738	258	110
739	342	148
740	250	94
741	291	121
742	279	112
743	274	105
744	274	116
745	271	105
746	320	117
747	295	137
748	352	125
749	286	106
750	327	132
751	303	123
752	293	127
753	296	129
754	317	130
755	306	150
756	297	120
757	282	127
758	314	131
759	310	123
760	286	121
761	272	129
762	214	96
763	256	122
764	296	117
765	282	126
766	308	131
767	301	128
768	309	120
769	257	116
770	309	125
771	297	133
772	295	102
773	256	128
774	293	137
775	263	115
776	238	78
777	202	85
778	269	104
779	258	123
780	283	105
781	273	103
782	236	114
783	285	111
784	268	121
785	304	125
786	269	100
787	242	109
788	223	92
789	241	92
790	253	109
791	271	113
792	294	116
793	315	126
794	241	90
795	245	98
796	301	135
797	301	143
798	249	113
799	238	110
800	253	93
801	247	93
802	260	124
803	277	110
804	293	115
805	300	115
806	285	120
807	308	131
808	306	127
809	250	128
810	302	129
811	243	97
812	289	126
813	312	127
814	294	129
815	245	116
816	258	108
817	259	107
818	254	104
819	287	123
820	280	121
821	248	112
822	351	136
823	268	109
824	215	104
825	311	121
826	249	120
827	260	88
828	263	85
829	289	104
830	244	101
831	215	87
832	277	100
833	304	130
834	219	96
835	296	123
836	299	116
837	234	96
838	276	105
839	301	123
840	278	112
841	285	127
842	292	124
843	238	92
844	259	101
845	290	130
846	235	108
847	280	116
848	278	121
849	319	131
850	304	137
851	326	130
852	306	108
853	244	104
854	261	99
855	279	118
856	308	122
857	303	106
858	317	137
859	239	88
860	232	92
861	246	94
862	268	112
863	237	91
864	369	133
865	298	121
866	304	100
867	271	111
868	281	109
869	280	128
870	253	117
871	340	137
872	312	122
873	269	110
874	251	112
875	281	117
876	324	132
877	232	84
878	211	98
879	297	125
880	246	93
881	287	112
882	238	103
883	303	132
884	234	103
885	279	128
886	312	130
887	324	130
888	285	100
889	279	123
890	287	113
891	268	114
892	263	119
893	254	89
894	307	112
895	250	109
896	277	126
897	330	127
898	286	129
899	252	106
900	242	113
901	338	123
902	246	112
903	366	149
904	309	128
905	281	112
906	272	104
907	236	81
908	312	137
909	263	111
910	277	94
911	358	131
912	253	113
913	258	88
914	251	118
915	276	100
916	267	127
917	296	118
918	271	106
919	307	117
920	212	88
921	281	114
922	263	113
923	298	126
924	279	127
925	263	115
926	203	93
927	262	112
928	245	121
929	304	131
930	259	111
931	273	129
932	300	99
933	258	101
934	248	83
935	247	121
936	267	123
937	280	107
938	282	115
939	250	97
940	287	118
941	292	131
942	272	102
943	249	108
944	315	129
945	255	118
946	257	120
947	302	132
948	233	90
949	247	110
950	288	109
951	305	117
952	321	117
953	245	123
954	335	124
955	282	122
956	247	86
957	327	153
958	279	112
959	282	127
960	354	141
961	298	98
962	265	89
963	340	137
964	285	110
965	280	92
966	256	122
967	271	112
968	298	110
969	264	108
970	285	113
971	246	105
972	331	135
973	237	116
974	201	90
975	285	122
976	282	126
977	280	113
978	259	113
979	232	106
980	234	115
981	304	136
982	307	130
983	282	122
984	304	126
985	303	131
986	219	105
987	276	118
988	286	105
989	307	137
990	287	124
991	250	103
992	287	102
993	271	117
994	332	126
995	254	107
996	263	120
997	237	110
998	278	117
999	253	120
